362,125693,timeout,299,100,-631.17,5,7,0.6020,0,44.715599,86,68,150,99,50,4,38,7,48,"NA:N,SA:N",0E1|1A6|2A20|3E18|4A20|5A20|6E20|7A20|8E16|9E5|10E4|11N1|12E4
363,125979,timeout,286,100,-595.89,4,8,0.6011,0,44.746058,80,60,136,100,50,3,39,7,42,"NA:N,SA:N",0E1|1E5|2A20|3E1|4E20|5A20|6E20|7A20|8A20|9E9|10E2|11N1|12E2
364,126297,timeout,318,100,-1054.14,4,8,0.6001,0,44.675032,66,68,155,114,49,5,50,9,46,"NA:N,SA:N",0E1|1E17|2A18|3E4|4E20|5A20|6A8|7A20|8E20|9E2|10E2|11N1|12E2
365,126620,timeout,323,100,-1071.87,5,7,0.5990,0,43.112489,58,58,150,123,50,6,60,9,43,"NA:N,SA:N",0A5|1E2|2A11|3A3|4E20|5A19|6E20|7A20|8E10|9E2|10E2|11N1|12E2
366,126929,timeout,309,100,-916.70,8,4,0.5981,0,40.717760,102,55,160,99,50,5,36,6,49,"NA:N,SA:N",0A5|1A15|2A20|3A5|4A20|5A14|6E19|7A20|8A3|9E20|10E8|11N1|12E8
367,127229,timeout,300,100,-673.88,3,9,0.5971,0,42.193013,56,70,141,111,48,5,48,9,42,"NA:N,SA:N",0E1|1E14|2A20|3E1|4E20|5A20|6E13|7A16|8E12|9E3|10E3|11N1|12E3
368,127513,timeout,284,100,-209.71,2,10,0.5962,0,41.092367,38,71,128,106,50,3,45,10,38,"NA:N,SA:N",0E1|1E1|2E6|3E1|4E19|5A18|6E18|7A20|8E18|9E3|10E2|11N1|12E2
369,127781,timeout,268,100,-185.94,3,9,0.5954,0,41.505172,57,74,124,95,49,1,35,6,45,"NA:N,SA:N",0E1|1E14|2A20|3E1|4E14|5A20|6E15|7A17|8E15|9E4|10E5|11N1|12E5
370,128090,timeout,309,100,-621.24,5,7,0.5944,0,42.090029,67,62,148,111,50,7,47,10,47,"NA:N,SA:N",0A9|1E6|2A20|3A1|4E20|5A17|6E17|7A20|8E10|9E3|10E3|11N1|12E3
371,128400,timeout,310,100,-536.83,4,8,0.5934,0,43.345267,80,65,152,109,49,3,47,7,43,"NA:N,SA:N",0E1|1E6|2A20|3E1|4E20|5A20|6E20|7A20|8A20|9E9|10E4|11N1|12E4
372,128697,timeout,297,100,-1440.27,4,8,0.5925,0,42.649860,64,85,150,101,46,1,41,3,36,"NA:N,SA:N",0E1|1E19|2A18|3E19|4A6|5A20|6E20|7A20|8E18|9E2|10E3|11N1|12E3
373,128985,timeout,288,100,-573.29,6,6,0.5915,0,41.399695,70,60,135,104,49,6,39,9,41,"NA:N,SA:N",0A1|1A1|2A13|3A17|4E20|5A20|6E20|7A18|8E6|9E5|10E3|11N1|12E6
374,129276,timeout,291,100,-979.64,5,7,0.5906,0,42.028532,95,78,155,87,49,0,28,3,42,"NA:N,SA:N",0E7|1A15|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E3|10E4|11N1|12E4
375,129586,timeout,310,100,-601.20,6,6,0.5896,0,40.995307,88,60,153,108,49,6,44,8,45,"NA:N,SA:N",0A4|1A4|2A20|3E14|4A20|5A20|6E20|7A20|8E18|9E3|10E3|11N1|12E2
376,129855,timeout,269,100,-195.36,3,9,0.5888,0,38.462770,58,83,129,90,50,1,32,6,40,"NA:N,SA:N",0A18|1E4|2E16|3E6|4E20|5A20|6E15|7A20|8E15|9E3|10E2|11N1|12E2
377,130173,timeout,318,100,-1581.74,4,8,0.5878,0,39.401484,60,53,150,118,50,4,56,9,44,"NA:N,SA:N",0E1|1E5|2A20|3E1|4E20|5A19|6A1|7A20|8E17|9E5|10E2|11N1|12E2
378,130477,timeout,304,100,-907.50,5,7,0.5868,0,38.801891,88,75,160,94,50,1,35,5,49,"NA:N,SA:N",0E1|1E20|2A20|3E20|4A15|5A20|6E20|7A20|8A13|9E7|10E4|11N1|12E3
379,130782,timeout,305,100,-1569.73,6,6,0.5859,0,38.582150,86,64,153,104,48,4,42,5,41,"NA:N,SA:N",0E6|1E19|2A20|3E19|4A12|5A20|6A9|7A20|8A5|9E12|10E4|11N1|12E4
380,131066,timeout,284,100,-383.85,4,8,0.5850,0,42.207723,79,71,140,94,50,0,36,5,45,"NA:N,SA:N",0E1|1E19|2A20|3E8|4A19|5A20|6E20|7A20|8E9|9E4|10E5|11N1|12E5
381,131360,timeout,294,100,-415.13,4,8,0.5840,0,40.964629,79,72,146,98,50,3,37,7,41,"NA:N,SA:N",0E3|1A20|2A20|3E14|4E20|5A20|6E11|7A19|8E11|9E3|10E5|11N1|12E5
382,131657,timeout,297,100,-1072.68,5,7,0.5831,0,42.431953,87,69,150,97,50,4,37,6,40,"NA:N,SA:N",0E1|1A10|2A20|3E19|4A20|5A20|6E20|7A17|8E20|9E3|10E3|11N1|12E3
383,131976,timeout,319,100,-1256.45,4,8,0.5821,0,43.968398,63,56,153,117,49,2,57,6,42,"NA:N,SA:N",0E1|1E1|2A19|3E7|4E20|5A8|6E20|7A20|8A16|9E1|10E3|11N1|12E3
384,132273,timeout,297,100,-1000.10,5,7,0.5811,0,44.112956,89,67,150,97,50,3,37,6,45,"NA:N,SA:N",0A9|1E18|2A20|3A20|4E20|5A20|6E13|7A20|8E6|9E3|10E3|11N1|12E4
385,132577,timeout,304,100,-383.69,3,9,0.5802,0,44.491506,60,70,144,110,50,1,51,6,47,"NA:N,SA:N",0E1|1E7|2A20|3E1|4E20|5A20|6E17|7A20|8E15|9E3|10E3|11N1|12E3
386,132905,timeout,328,100,-2145.29,5,8,0.5791,0,47.135291,61,60,147,134,47,8,65,11,40,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E16|5A10|6E19|7A18|8A19|9A13|10E19|11A1|12E2
387,133204,timeout,299,100,-1412.13,6,6,0.5782,0,46.817102,111,60,155,95,49,3,34,4,39,"NA:N,SA:N",0E5|1A16|2A20|3E20|4A20|5A20|6E20|7A20|8A15|9E9|10E3|11N1|12E3
388,133522,timeout,318,100,-1825.49,8,5,0.5772,0,48.096482,84,54,152,116,50,7,51,6,49,"NA:N,SA:N",0E1|1A1|2A2|3E1|4E12|5A2|6E20|7A20|8A9|9A20|10E20|11A17|12A13
389,133800,timeout,278,100,-461.65,4,8,0.5763,0,49.589236,80,83,141,89,48,0,29,4,43,"NA:N,SA:N",0E1|1E18|2A20|3E15|4A20|5A20|6E20|7A20|8E15|9E4|10E5|11N1|12E5
390,134088,timeout,288,100,-1005.93,3,9,0.5754,0,48.655162,58,77,137,106,45,4,41,7,39,"NA:N,SA:N",0E1|1E13|2A20|3E2|4E20|5A20|6E18|7A18|8E15|9E3|10E3|11N1|12E2
391,134365,timeout,277,100,-407.65,3,9,0.5745,0,50.687527,58,75,130,97,50,2,37,8,41,"NA:N,SA:N",0E1|1E13|2A18|3E1|4E20|5A20|6E14|7A20|8E16|9E4|10E3|11N1|12E3
392,134655,timeout,290,100,-1302.56,3,9,0.5736,0,53.566645,58,70,137,109,44,1,46,4,39,"NA:N,SA:N",0E1|1E3|2A20|3E4|4E20|5A18|6E16|7A20|8E18|9E3|10E3|11N1|12E2
393,134950,timeout,295,100,-313.95,3,9,0.5727,0,53.095595,53,74,139,106,50,4,44,10,44,"NA:N,SA:N",0E1|1E13|2A18|3E1|4E20|5A16|6E14|7A19|8E15|9E7|10E1|11N1|12E2
394,135240,timeout,290,100,-949.82,4,8,0.5717,0,58.538172,77,93,150,93,47,1,32,5,44,"NA:N,SA:N",0E1|1E18|2A17|3E20|4A20|5A20|6E20|7A20|8E20|9E5|10E5|11N1|12E4
395,135530,timeout,290,100,-1710.00,4,8,0.5708,0,59.092772,80,85,148,92,50,3,32,6,44,"NA:N,SA:N",0E1|1E5|2A20|3E14|4E20|5A20|6E20|7A20|8A20|9E15|10E5|11N1|12E5
396,135799,timeout,269,100,-312.47,3,9,0.5700,0,59.299901,58,78,125,94,50,5,32,10,41,"NA:N,SA:N",0E1|1E10|2A18|3E1|4E20|5A20|6E20|7A20|8E19|9E2|10E3|11N1|12E2
397,136127,timeout,328,100,-219.73,5,7,0.5689,0,61.693312,93,56,170,108,50,4,46,8,47,"NA:N,SA:N",0A15|1E6|2A20|3E2|4E20|5A20|6E20|7A18|8A20|9E3|10E2|11N1|12E3
398,136424,timeout,297,100,-1505.14,5,7,0.5680,0,62.662764,76,85,152,95,50,1,35,5,48,"NA:N,SA:N",0E1|1E17|2A19|3E19|4A18|5A20|6E20|7A12|8A7|9E20|10E4|11N1|12E4
399,136709,timeout,285,100,-745.79,4,8,0.5671,0,64.883186,78,85,147,90,48,0,31,4,45,"NA:N,SA:N",0E1|1E20|2A20|3E16|4A18|5A20|6E20|7A20|8E17|9E3|10E4|11N1|12E4
400,137039,timeout,330,100,-755.65,6,7,0.5660,0,66.056679,56,50,149,134,47,9,65,10,41,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E15|5A2|6E20|7A14|8A17|9A2|10A5|11A16|12E11
401,137355,timeout,316,100,-2490.19,7,6,0.5650,0,68.006517,70,61,150,116,50,8,50,10,46,"NA:N,SA:N",0E1|1E16|2A20|3A1|4E20|5A12|6E20|7A20|8A10|9A2|10E2|11A5|12E2
402,137655,timeout,300,100,-975.09,4,8,0.5641,0,64.785371,77,84,152,100,48,2,38,6,42,"NA:N,SA:N",0A19|1E17|2A20|3E1|4E20|5A20|6E17|7A18|8E17|9E3|10E4|11N1|12E5
403,137929,timeout,274,100,-314.34,3,9,0.5632,0,64.753627,56,92,132,92,50,2,33,7,41,"NA:N,SA:N",0E1|1E20|2A16|3E1|4E20|5A20|6E20|7A20|8E20|9E3|10E3|11N1|12E4
404,138234,timeout,305,100,-576.16,3,9,0.5623,0,63.024608,59,71,140,115,50,4,53,9,43,"NA:N,SA:N",0E1|1E13|2A20|3E2|4E20|5A20|6E13|7A19|8E11|9E4|10E3|11N1|12E4
405,138533,timeout,299,100,-778.73,6,6,0.5613,0,67.087135,95,59,153,97,49,4,36,5,48,"NA:N,SA:N",0A2|1A13|2A20|3E12|4A20|5A20|6E20|7A20|8E16|9E4|10E4|11N1|12E3
406,138844,timeout,311,100,-1066.91,4,8,0.5603,0,64.957266,75,64,148,113,50,7,48,12,44,"NA:N,SA:N",0E1|1E5|2A18|3E2|4E20|5A20|6E20|7A20|8A17|9E10|10E3|11N1|12E3
407,139165,timeout,321,100,-1757.68,4,8,0.5593,0,62.870457,65,75,155,117,49,5,53,8,44,"NA:N,SA:N",0E3|1E11|2A14|3E12|4E20|5A18|6A13|7A20|8E20|9E3|10E3|11N1|12E3
408,139464,timeout,299,100,-1681.67,4,8,0.5584,0,61.639483,68,88,155,95,49,0,37,3,45,"NA:N,SA:N",0E2|1E20|2A20|3E18|4A18|5A10|6E20|7A20|8E20|9E3|10E2|11N1|12E3
409,139769,timeout,305,100,-749.46,8,5,0.5574,0,61.134458,84,67,153,103,49,4,40,5,46,"NA:N,SA:N",0A5|1E18|2A20|3A3|4E20|5A20|6E20|7A20|8A13|9A2|10E4|11A1|12E5
410,140085,timeout,316,100,-1378.06,4,8,0.5564,0,62.889929,80,59,149,117,50,10,49,14,43,"NA:N,SA:N",0E1|1E4|2A20|3E11|4E18|5A20|6A20|7A20|8E18|9E2|10E3|11N1|12E2
411,140359,timeout,274,100,-419.38,3,9,0.5555,0,62.707973,60,81,132,92,50,1,34,5,38,"NA:N,SA:N",0E1|1E11|2A20|3E1|4E20|5A20|6E20|7A20|8E19|9E3|10E3|11N1|12E3
412,140634,timeout,275,100,-347.78,3,9,0.5547,0,61.591166,60,72,130,95,50,0,37,5,41,"NA:N,SA:N",0E1|1E4|2A20|3E2|4E20|5A20|6E16|7A20|8E16|9E5|10E4|11N1|12E4
413,140935,timeout,301,100,-687.60,4,8,0.5537,0,60.892168,75,68,151,100,50,0,42,4,44,"NA:N,SA:N",0E1|1E19|2A18|3E2|4A19|5A20|6E18|7A18|8E17|9E3|10E4|11N1|12E4
414,141241,timeout,306,100,-739.89,6,6,0.5527,0,61.377141,85,63,153,104,49,4,42,6,40,"NA:N,SA:N",0A20|1A1|2A20|3A4|4E20|5A20|6E20|7A20|8E13|9E4|10E3|11N1|12E3
415,141544,timeout,303,100,-1307.36,4,8,0.5518,0,61.029887,71,71,149,107,47,1,46,4,40,"NA:N,SA:N",0E1|1E11|2A17|3E6|4E20|5A20|6E20|7A20|8A14|9E5|10E4|11N1|12E4
416,141891,timeout,347,100,-2584.60,3,9,0.5507,0,58.097581,32,56,150,147,50,4,86,9,37,"NA:N,SA:N",0E1|1E5|2E5|3E1|4E19|5E9|6A3|7A19|8A10|9E12|10E2|11N1|12E2
417,142218,timeout,327,100,-702.71,6,6,0.5496,0,57.882537,61,45,149,128,50,8,63,10,41,"NA:N,SA:N",0A1|1A16|2A1|3A3|4E15|5A20|6E12|7A20|8E11|9E2|10E3|11N1|12E2
418,142551,timeout,333,100,-745.31,5,7,0.5486,0,57.175004,73,64,170,113,50,3,52,7,50,"NA:N,SA:N",0E1|1E20|2A19|3E8|4A18|5A10|6E20|7A20|8A6|9E7|10E4|11N1|12E4
419,142848,timeout,297,100,-707.95,6,6,0.5476,0,57.852857,94,66,153,95,49,0,37,2,47,"NA:N,SA:N",0A10|1A4|2A20|3E18|4A20|5A20|6E20|7A20|8E17|9E3|10E4|11N1|12E4
420,143126,timeout,278,100,-350.71,4,8,0.5468,0,58.841335,78,92,142,86,50,2,26,7,45,"NA:N,SA:N",0A18|1E20|2A20|3E10|4E20|5A20|6E13|7A20|8E15|9E4|10E3|11N1|12E7
421,143453,timeout,327,100,-2448.37,6,6,0.5457,0,61.020396,67,56,155,123,49,4,60,6,39,"NA:N,SA:N",0A15|1E14|2A9|3A1|4E20|5A20|6A2|7A20|8E13|9E3|10E3|11N1|12E3
422,143746,timeout,293,100,-626.78,5,7,0.5448,0,59.580523,99,70,151,92,50,3,31,6,43,"NA:N,SA:N",0A20|1E20|2A20|3A20|4E19|5A20|6E18|7A19|8E6|9E3|10E2|11N1|12E2
423,143993,timeout,247,100,-253.01,3,9,0.5440,0,61.687880,59,77,111,86,50,1,28,6,44,"NA:N,SA:N",0E1|1E14|2A19|3E1|4E20|5A20|6E15|7A20|8E15|9E3|10E4|11N1|12E4
424,144282,timeout,289,100,-747.78,3,9,0.5431,0,63.940966,58,78,141,99,49,1,40,6,41,"NA:N,SA:N",0E1|1E16|2A18|3E1|4E20|5A20|6E16|7A20|8E15|9E4|10E1|11N1|12E4
425,144584,timeout,302,100,-1942.67,5,7,0.5422,0,62.993954,82,70,155,98,49,1,39,3,38,"NA:N,SA:N",0E1|1E20|2A20|3E18|4A12|5A20|6E18|7A20|8A10|9E7|10E3|11N1|12E3
426,144882,timeout,298,100,-351.80,4,8,0.5412,0,64.734882,63,57,142,107,49,0,51,2,44,"NA:N,SA:N",0E1|1E18|2A18|3E7|4A18|5A9|6E19|7A18|8E2|9E4|10E4|11N1|12E2
427,145189,timeout,307,100,-655.41,4,8,0.5402,0,65.148165,74,76,155,103,49,1,44,4,43,"NA:N,SA:N",0E1|1E17|2A18|3E1|4E18|5A20|6E18|7A20|8A16|9E15|10E3|11N1|12E3
428,145499,timeout,310,100,-1616.35,5,7,0.5393,0,67.270986,69,79,155,105,50,6,41,10,43,"NA:N,SA:N",0A10|1E20|2A20|3A1|4E19|5A20|6E20|7A18|8E11|9E3|10E3|11N1|12E3
429,145785,timeout,286,100,-1064.26,3,9,0.5383,0,67.962208,60,86,135,106,45,5,40,8,41,"NA:N,SA:N",0E1|1E15|2A20|3E4|4E18|5A20|6E20|7A20|8E19|9E3|10E3|11N1|12E3
430,146067,timeout,282,100,-649.02,4,8,0.5375,0,64.910476,80,81,146,86,50,2,27,4,45,"NA:N,SA:N",0E1|1E12|2A20|3E6|4E20|5A20|6E20|7A20|8A20|9E17|10E2|11N1|12E3
431,146342,timeout,275,100,-527.04,3,9,0.5366,0,66.579054,57,75,128,97,50,2,38,6,45,"NA:N,SA:N",0E1|1E1|2E11|3E12|4E20|5A18|6A20|7A19|8E20|9E3|10E3|11N1|12E4
432,146606,timeout,264,100,-290.82,4,8,0.5357,0,68.298965,80,86,132,82,50,3,22,6,43,"NA:N,SA:N",0E1|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E1|10E3|11N1|12E3
433,146939,timeout,333,100,-946.08,2,10,0.5347,0,68.977584,37,66,150,135,48,4,72,9,40,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E20|5A17|6E15|7A20|8E16|9E4|10E3|11N1|12E4
434,147248,timeout,309,100,-341.16,3,9,0.5337,0,73.409637,57,62,140,119,50,7,54,12,45,"NA:N,SA:N",0E1|1E10|2A18|3E1|4E20|5A20|6E8|7A19|8E9|9E5|10E4|11N1|12E4
435,147549,timeout,301,100,-305.84,5,7,0.5328,0,75.128263,98,57,155,96,50,2,36,6,46,"NA:N,SA:N",0A18|1E10|2A20|3E6|4E20|5A20|6A20|7A20|8E12|9E3|10E3|11N1|12E3
436,147890,timeout,341,100,-1183.31,6,7,0.5317,0,75.351907,48,40,150,141,50,10,72,14,45,"NA:N,SA:N",0E1|1E1|2A2|3E1|4E17|5A7|6E13|7A1|8A18|9A2|10E5|11A18|12E2
437,148180,timeout,290,100,-710.93,5,7,0.5308,0,77.424061,85,78,150,90,50,2,31,5,45,"NA:N,SA:N",0E1|1E19|2A20|3E20|4A14|5A20|6E20|7A20|8A11|9E12|10E3|11N1|12E3
438,148471,timeout,291,100,-1516.04,4,8,0.5298,0,76.028414,80,81,148,93,50,2,33,6,40,"NA:N,SA:N",0E1|1E16|2A20|3E19|4E18|5A20|6A20|7A20|8E20|9E2|10E2|11N1|12E3
439,148786,timeout,315,100,-570.57,6,7,0.5288,0,77.701224,58,64,148,122,45,7,54,8,41,"NA:N,SA:N",0E1|1E1|2A7|3E14|4E4|5A2|6E20|7A1|8A17|9A20|10E20|11A11|12E4
440,149074,timeout,288,100,-1155.84,5,7,0.5279,0,76.662522,95,79,150,88,50,4,28,5,47,"NA:N,SA:N",0E1|1E19|2A20|3E20|4A18|5A20|6E20|7A20|8A17|9E16|10E1|11N1|12E2
441,149375,timeout,301,100,-564.50,4,8,0.5270,0,79.187597,67,78,150,101,50,3,41,7,42,"NA:N,SA:N",0A7|1E12|2A20|3E1|4E20|5A20|6E17|7A20|8E17|9E3|10E4|11N1|12E4
442,149670,timeout,295,100,-451.85,4,8,0.5260,0,76.543003,79,53,141,104,50,4,42,8,44,"NA:N,SA:N",0E1|1E2|2A20|3E1|4E20|5A20|6E19|7A19|8A20|9E4|10E3|11N1|12E3
443,149954,timeout,284,100,-374.47,4,8,0.5251,0,78.578378,79,73,142,94,48,2,33,5,37,"NA:N,SA:N",0E1|1E6|2A20|3E8|4E18|5A20|6E19|7A19|8A20|9E14|10E3|11N1|12E4
444,150227,timeout,273,100,-293.53,4,8,0.5243,0,79.261352,79,77,137,86,50,1,28,5,49,"NA:N,SA:N",0E1|1E18|2A20|3E11|4A19|5A20|6E20|7A20|8E14|9E4|10E5|11N1|12E4
445,150529,timeout,302,100,-409.08,3,9,0.5233,0,80.763130,59,73,143,109,50,5,46,10,42,"NA:N,SA:N",0E1|1E4|2A19|3E1|4E20|5A20|6E18|7A20|8E18|9E4|10E4|11N1|12E3
446,150766,timeout,237,100,-277.55,3,9,0.5226,0,84.935605,54,77,105,84,48,0,26,4,42,"NA:N,SA:N",0E1|1E12|2A18|3E7|4E20|5A20|6E15|7A16|8E15|9E2|10E3|11N1|12E2
447,151048,timeout,282,100,-1211.04,5,7,0.5217,0,85.480944,92,81,150,82,50,0,25,3,46,"NA:N,SA:N",0E4|1A12|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E5|10E6|11N1|12E6
448,151317,timeout,269,100,-233.76,4,8,0.5208,0,82.265072,80,94,138,82,49,1,22,5,47,"NA:N,SA:N",0E1|1E19|2A20|3E20|4A20|5A20|6E20|7A20|8E19|9E5|10E5|11N1|12E5
449,151624,timeout,307,100,-989.65,6,7,0.5199,0,82.595796,81,62,150,107,50,6,43,9,46,"NA:N,SA:N",0E1|1E1|2A17|3E1|4E18|5A20|6E20|7A20|8A3|9A20|10E16|11A1|12E5
450,151931,timeout,307,100,-1610.45,6,7,0.5189,0,80.239420,84,71,152,105,50,7,39,10,43,"NA:N,SA:N",0E1|1E20|2A14|3E1|4E20|5A20|6E20|7A16|8A19|9A3|10E6|11A12|12E3
451,152219,timeout,288,100,-343.82,3,9,0.5180,0,79.503230,56,67,133,105,50,2,46,7,40,"NA:N,SA:N",0E1|1E10|2A16|3E1|4E20|5A20|6E14|7A20|8E15|9E1|10E2|11N1|12E3
452,152532,timeout,313,100,-1268.30,6,7,0.5170,0,78.397409,63,64,150,113,50,5,50,8,46,"NA:N,SA:N",0E1|1E1|2A1|3E12|4E16|5A14|6E19|7A4|8A20|9A20|10E12|11A4|12E3
453,152832,timeout,300,100,-900.06,4,8,0.5160,0,80.887361,72,72,150,100,50,3,40,7,46,"NA:N,SA:N",0E1|1E19|2A20|3E6|4A12|5A20|6E20|7A20|8E20|9E2|10E2|11N1|12E2
454,153115,timeout,283,100,-829.75,4,8,0.5151,0,84.348017,80,80,143,91,49,1,32,4,43,"NA:N,SA:N",0E1|1E9|2A20|3E10|4E20|5A20|6E20|7A20|8A20|9E14|10E3|11N1|12E3
455,153420,timeout,305,100,-2001.25,5,7,0.5142,0,83.401271,62,87,150,105,50,7,41,10,47,"NA:N,SA:N",0A3|1E20|2A20|3A1|4E20|5A18|6E20|7A20|8E18|9E3|10E3|11N1|12E3
456,153741,timeout,321,100,-1889.91,4,8,0.5132,0,86.224495,74,58,153,120,48,5,56,9,39,"NA:N,SA:N",0E1|1E6|2A18|3E4|4E20|5A20|6A16|7A20|8E20|9E2|10E3|11N1|12E2
457,154042,timeout,301,100,-1283.53,5,7,0.5122,0,82.552043,77,72,153,99,49,1,40,4,44,"NA:N,SA:N",0A16|1E11|2A20|3A1|4E20|5A20|6E20|7A20|8E14|9E2|10E2|11N1|12E3
458,154298,timeout,256,100,-1324.47,4,8,0.5114,0,81.979989,77,103,134,72,50,0,16,3,45,"NA:N,SA:N",0E3|1E20|2A20|3E20|4A18|5A20|6E20|7A19|8E20|9E7|10E6|11N1|12E7
459,154548,timeout,250,100,-260.49,3,9,0.5106,0,84.675472,58,66,108,92,50,2,34,6,46,"NA:N,SA:N",0E1|1E10|2A18|3E1|4E20|5A20|6E13|7A20|8E10|9E3|10E4|11N1|12E4
460,154814,timeout,266,100,-388.60,4,8,0.5098,0,86.335740,75,80,132,84,50,2,24,6,41,"NA:N,SA:N",0A17|1E20|2A18|3E8|4E20|5A20|6E10|7A20|8E9|9E8|10E2|11N1|12E3
461,155082,timeout,268,100,-506.74,3,9,0.5089,0,85.695733,57,81,129,90,49,1,31,6,44,"NA:N,SA:N",0E1|1E16|2A18|3E4|4E20|5A20|6E17|7A19|8E18|9E1|10E2|11N1|12E2
462,155397,timeout,315,100,-1369.19,5,7,0.5079,0,84.183785,74,55,150,115,50,7,51,10,41,"NA:N,SA:N",0E3|1E6|2A20|3A1|4E20|5A20|6A13|7A20|8E20|9E2|10E2|11N1|12E2
463,155694,timeout,297,100,-653.14,4,8,0.5070,0,85.098619,79,76,148,99,50,2,39,7,48,"NA:N,SA:N",0E1|1E10|2A20|3E15|4A19|5A20|6E19|7A20|8E17|9E10|10E1|11N1|12E3
464,155997,timeout,303,100,-542.82,6,6,0.5060,0,87.675049,94,64,152,101,50,6,37,8,47,"NA:N,SA:N",0A15|1A18|2A14|3E11|4A7|5A20|6E20|7A20|8E20|9E5|10E4|11N1|12E4
465,156295,timeout,298,100,-950.55,5,7,0.5051,0,89.346726,90,75,149,99,50,10,32,12,37,"NA:N,SA:N",0A20|1E7|2A20|3A10|4E20|5A20|6E20|7A20|8E20|9E3|10E2|11N1|12E3
466,156546,timeout,251,100,-1032.12,3,9,0.5043,0,84.810802,58,86,117,85,49,0,27,3,41,"NA:N,SA:N",0E1|1E13|2A18|3E8|4E20|5A20|6E18|7A20|8E15|9E4|10E3|11N1|12E4
467,156833,timeout,287,100,-313.45,5,7,0.5034,0,92.029083,98,67,150,87,50,3,27,6,45,"NA:N,SA:N",0A19|1E19|2A19|3A20|4E20|5A20|6E9|7A20|8E13|9E2|10E2|11N1|12E2
468,157155,timeout,322,100,-677.60,4,8,0.5023,0,90.277566,58,44,150,122,50,3,61,8,34,"NA:N,SA:N",0A20|1E1|2E1|3A2|4E17|5A18|6E13|7A18|8E3|9E3|10E3|11N1|12E3
469,157443,timeout,288,100,-495.47,4,8,0.5014,0,92.028961,80,77,143,96,49,1,36,5,42,"NA:N,SA:N",0E1|1E4|2A20|3E6|4E20|5A20|6E20|7A20|8A20|9E17|10E5|11N1|12E4
470,157730,timeout,287,100,-984.26,3,9,0.5005,0,93.395666,60,87,142,96,49,1,35,7,40,"NA:N,SA:N",0E1|1E10|2A20|3E12|4E20|5A20|6E20|7A20|8E11|9E3|10E3|11N1|12E7
471,157988,timeout,258,100,-767.10,3,9,0.4997,0,92.682814,59,85,121,90,47,0,30,4,40,"NA:N,SA:N",0E1|1E10|2A19|3E17|4E20|5A20|6E12|7A20|8E12|9E4|10E5|11N1|12E4
472,158272,timeout,284,100,-733.92,4,8,0.4988,0,95.734298,78,83,144,90,50,3,29,8,42,"NA:N,SA:N",0A18|1E20|2A20|3E9|4E20|5A20|6E17|7A20|8E9|9E2|10E3|11N1|12E3
473,158568,timeout,296,100,-1299.13,5,7,0.4979,0,89.486577,84,70,150,96,50,3,37,5,47,"NA:N,SA:N",0A19|1E18|2A20|3A5|4E20|5A20|6E12|7A20|8E12|9E2|10E3|11N1|12E3
474,158856,timeout,288,100,-1411.88,5,7,0.4970,0,91.423590,96,80,152,86,50,1,27,4,37,"NA:N,SA:N",0E1|1E19|2A20|3E20|4A20|5A20|6E20|7A20|8A16|9E15|10E2|11N1|12E3
475,159151,timeout,295,100,-2051.66,5,7,0.4960,0,95.169719,86,83,153,94,48,1,35,3,42,"NA:N,SA:N",0E1|1E20|2A20|3E20|4A18|5A20|6E20|7A20|8A8|9E14|10E4|11N1|12E4
476,159421,timeout,270,100,-489.53,4,8,0.4952,0,96.702000,78,90,139,82,49,0,24,4,45,"NA:N,SA:N",0E1|1E18|2A20|3E18|4A18|5A20|6E20|7A20|8E20|9E3|10E5|11N1|12E5
477,159706,timeout,285,100,-400.77,6,6,0.4943,0,99.651605,85,68,142,93,50,5,32,6,44,"NA:N,SA:N",0A2|1A3|2A20|3E2|4E20|5A20|6E20|7A20|8A20|9E20|10E3|11N1|12E3
478,159992,timeout,286,100,-356.38,3,9,0.4934,0,98.963276,58,88,136,104,46,2,41,6,39,"NA:N,SA:N",0E2|1E13|2A18|3E1|4E20|5A20|6E19|7A20|8E18|9E5|10E5|11N1|12E5
479,160304,timeout,312,100,-870.97,5,7,0.4924,0,101.272284,79,56,152,110,50,6,46,9,44,"NA:N,SA:N",0A19|1E15|2A20|3A1|4E18|5A20|6E8|7A19|8E9|9E3|10E2|11N1|12E1
480,160605,timeout,301,100,-396.87,4,8,0.4914,0,100.811223,80,78,149,102,50,6,37,11,47,"NA:N,SA:N",0E1|1E18|2A20|3E6|4A20|5A20|6E20|7A20|8E20|9E7|10E3|11N1|12E3
481,160820,timeout,215,100,-384.61,2,10,0.4907,0,99.594732,40,85,87,78,50,1,20,6,22,"NA:N,SA:N",0E1|1E1|2E16|3E6|4E20|5A20|6E17|7A20|8E17|9E3|10E2|11N1|12E2
482,161127,timeout,307,100,-650.08,6,7,0.4898,0,101.644892,106,70,165,92,50,5,28,8,46,"NA:N,SA:N",0E2|1E2|2A14|3E1|4E20|5A20|6E20|7A20|8A20|9A20|10E20|11A12|12E5
