488,160698,timeout,300,100,19.12,6,6,0.4911,0,0.488058,73,73,150,103,47,1,42,3,44,"NA:N,SA:N",0A13|1A20|2A2|3E20|4A20|5A1|6E20|7A17|8E20|9E4|10E5|11N1|12E4
489,160981,timeout,283,100,37.87,6,6,0.4902,0,0.507945,89,83,149,87,47,0,28,0,40,"NA:N,SA:N",0A20|1A6|2A20|3E18|4A20|5A3|6E20|7A20|8E20|9E8|10E9|11N1|12E8
490,161282,timeout,301,100,50.60,5,7,0.4893,0,0.510893,77,77,153,99,49,3,37,7,46,"NA:N,SA:N",0A20|1E18|2A3|3A15|4E20|5A19|6E20|7A20|8E9|9E3|10E2|11N1|12E5
491,161573,timeout,291,100,36.82,7,5,0.4884,0,0.537811,81,73,150,91,50,1,33,2,48,"NA:N,SA:N",0A8|1A1|2A1|3E19|4A18|5A16|6E20|7A20|8A17|9E20|10E7|11N1|12E7
492,161872,timeout,299,100,42.72,6,6,0.4874,0,0.588033,79,71,153,97,49,1,38,3,48,"NA:N,SA:N",0A17|1A20|2A2|3E19|4A6|5A14|6E20|7A20|8E20|9E4|10E4|11N1|12E4
493,162168,timeout,296,100,26.48,6,6,0.4865,0,0.525147,77,81,155,92,49,0,34,1,45,"NA:N,SA:N",0A20|1A12|2A2|3E18|4A14|5A11|6E20|7A18|8E20|9E8|10E8|11N1|12E7
494,162462,timeout,294,100,57.07,5,7,0.4855,0,0.572595,89,72,152,92,50,2,33,4,45,"NA:N,SA:N",0E1|1E17|2A20|3E7|4A20|5A9|6E20|7A20|8A20|9E19|10E4|11N1|12E4
495,162746,timeout,284,100,32.05,6,6,0.4846,0,0.524953,90,83,152,82,50,0,25,1,46,"NA:N,SA:N",0A17|1A7|2A20|3E19|4A20|5A20|6E20|7A6|8E20|9E8|10E8|11N1|12E8
496,163027,timeout,281,100,44.47,4,8,0.4837,0,0.539214,80,98,151,80,50,1,21,5,44,"NA:N,SA:N",0E2|1E20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E5|10E6|11N1|12E5
497,163308,timeout,281,100,21.20,5,7,0.4829,0,0.541805,87,93,150,81,50,1,23,4,48,"NA:N,SA:N",0E4|1E18|2A20|3E20|4A20|5A7|6E20|7A20|8A20|9E20|10E5|11N1|12E6
498,163594,timeout,286,100,16.21,6,6,0.4820,0,0.557975,75,88,149,91,46,0,32,0,43,"NA:N,SA:N",0A5|1A20|2A20|3E20|4A20|5A2|6E20|7A8|8E20|9E9|10E10|11N1|12E9
499,163882,timeout,288,100,31.06,6,6,0.4810,0,0.513370,97,72,152,86,50,0,28,2,46,"NA:N,SA:N",0A20|1A20|2A20|3E17|4A14|5A3|6E20|7A20|8E20|9E5|10E5|11N1|12E5
500,164154,timeout,272,100,47.22,6,6,0.4802,0,0.544115,97,96,150,72,50,0,15,2,47,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A7|5A12|6E20|7A20|8E20|9E12|10E12|11N1|12E12
501,164434,timeout,280,100,59.73,5,7,0.4793,0,0.540556,83,56,138,92,50,2,33,4,46,"NA:N,SA:N",0A18|1A15|2A10|3E17|4E20|5A20|6E10|7A20|8E2|9E2|10E2|11N1|12E3
502,164793,timeout,359,100,139.19,9,3,0.4782,0,0.514049,180,60,236,73,50,1,14,0,48,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E20|10E20|11N1|12E20
503,165039,timeout,246,100,14.59,4,8,0.4774,0,0.545925,80,85,122,76,48,0,17,3,42,"NA:N,SA:N",0E1|1E18|2A20|3E19|4A20|5A20|6E20|7A20|8E19|9E3|10E3|11N1|12E2
504,165324,timeout,285,100,56.41,7,5,0.4765,0,0.598829,95,73,150,85,50,2,26,3,49,"NA:N,SA:N",0A14|1A1|2A20|3E20|4A19|5A1|6A20|7A20|8E20|9E11|10E11|11N1|12E11
505,165605,timeout,281,100,27.84,6,6,0.4756,0,0.498388,82,88,150,81,50,0,25,1,47,"NA:N,SA:N",0A19|1A3|2A1|3E19|4A19|5A20|6E20|7A20|8E18|9E10|10E10|11N1|12E11
506,165896,timeout,291,100,35.14,6,6,0.4747,0,0.563452,82,79,152,89,50,0,31,2,43,"NA:N,SA:N",0A20|1A1|2A14|3E19|4A20|5A7|6E20|7A20|8E18|9E7|10E8|11N1|12E7
507,166184,timeout,288,100,28.55,6,6,0.4738,0,0.526628,89,74,152,86,50,0,29,1,48,"NA:N,SA:N",0A20|1A20|2A3|3E18|4A20|5A20|6E20|7A6|8E20|9E5|10E6|11N1|12E5
508,166472,timeout,288,100,59.86,6,6,0.4728,0,0.533578,72,95,150,88,50,2,30,3,43,"NA:N,SA:N",0A18|1A1|2A20|3E19|4A12|5A1|6E20|7A20|8E20|9E12|10E12|11N1|12E12
509,166759,timeout,287,100,65.63,6,6,0.4719,0,0.552856,102,60,150,87,50,1,30,2,49,"NA:N,SA:N",0A18|1A11|2A20|3E20|4A20|5A13|6E20|7A20|8E7|9E3|10E5|11N1|12E5
510,167066,timeout,307,100,79.41,6,6,0.4710,0,0.550230,82,66,155,103,49,3,42,4,45,"NA:N,SA:N",0A19|1A7|2A2|3E18|4A19|5A20|6E18|7A15|8E18|9E4|10E4|11N1|12E4
511,167348,timeout,282,100,21.81,6,6,0.4701,0,0.537305,84,88,150,82,50,0,26,1,47,"NA:N,SA:N",0A16|1A9|2A20|3E20|4A1|5A20|6E20|7A18|8E20|9E10|10E9|11N1|12E9
512,167620,timeout,272,100,41.54,5,7,0.4692,0,0.574174,83,103,148,77,47,0,18,2,43,"NA:N,SA:N",0E20|1A18|2A5|3E20|4A20|5A20|6E20|7A20|8E20|9E8|10E7|11N1|12E8
513,167905,timeout,285,100,26.96,3,9,0.4683,0,0.557870,58,80,137,99,49,1,40,6,46,"NA:N,SA:N",0E1|1E11|2A20|3E1|4E20|5A18|6E20|7A20|8E20|9E2|10E2|11N1|12E3
514,168181,timeout,276,100,14.33,5,7,0.4674,0,0.573507,86,94,150,79,47,0,21,1,39,"NA:N,SA:N",0E11|1A18|2A20|3E20|4A20|5A10|6E20|7A18|8E20|9E7|10E8|11N1|12E8
515,168457,timeout,276,100,25.42,6,6,0.4666,0,0.544347,90,100,152,77,47,0,18,0,39,"NA:N,SA:N",0A19|1A20|2A6|3E18|4A20|5A5|6E20|7A20|8E20|9E14|10E14|11N1|12E14
516,168728,timeout,271,100,18.19,4,8,0.4657,0,0.573960,80,73,135,86,50,0,29,3,47,"NA:N,SA:N",0E1|1E16|2A20|3E15|4A20|5A20|6E20|7A20|8E12|9E3|10E3|11N1|12E3
517,168986,timeout,258,100,38.98,4,8,0.4649,0,0.538145,77,100,136,73,49,0,16,3,42,"NA:N,SA:N",0E1|1E20|2A19|3E18|4A18|5A20|6E20|7A20|8E19|9E7|10E7|11N1|12E8
518,169259,timeout,273,100,48.09,6,6,0.4640,0,0.569475,98,92,150,73,50,0,16,2,45,"NA:N,SA:N",0A19|1A2|2A17|3E18|4A20|5A20|6E20|7A20|8E20|9E12|10E11|11N1|12E11
519,169543,timeout,284,100,34.47,6,6,0.4631,0,0.606597,81,93,153,83,48,0,25,1,44,"NA:N,SA:N",0A18|1A4|2A11|3E20|4A19|5A9|6E20|7A20|8E20|9E11|10E11|11N1|12E11
520,169836,timeout,293,100,13.77,6,6,0.4622,0,0.528173,82,78,152,93,48,0,33,2,42,"NA:N,SA:N",0A19|1A7|2A12|3E20|4A4|5A20|6E20|7A20|8E20|9E6|10E6|11N1|12E6
521,170110,timeout,274,100,31.64,6,6,0.4613,0,0.575463,87,93,150,74,50,0,18,1,46,"NA:N,SA:N",0A18|1A7|2A18|3E20|4A20|5A4|6E20|7A20|8E20|9E11|10E11|11N1|12E11
522,170403,timeout,293,100,65.10,5,7,0.4604,0,0.580957,85,72,150,93,50,3,33,6,46,"NA:N,SA:N",0A18|1E20|2A20|3A20|4E20|5A20|6E18|7A7|8E4|9E2|10E4|11N1|12E4
523,170653,timeout,250,100,31.40,3,9,0.4596,0,0.551002,59,81,115,85,50,1,26,6,42,"NA:N,SA:N",0A19|1E5|2E11|3E11|4E20|5A20|6E12|7A20|8E12|9E3|10E4|11N1|12E3
524,170937,timeout,284,100,12.19,5,7,0.4587,0,0.576896,85,79,150,84,50,0,27,3,44,"NA:N,SA:N",0E3|1A19|2A9|3E20|4A20|5A17|6E20|7A20|8E19|9E6|10E5|11N1|12E6
525,171224,timeout,287,100,17.88,6,6,0.4578,0,0.547823,97,77,153,85,49,0,27,2,46,"NA:N,SA:N",0A20|1A11|2A20|3E17|4A20|5A6|6E19|7A20|8E18|9E8|10E8|11N1|12E7
526,171497,timeout,273,100,23.18,4,8,0.4569,0,0.565537,76,82,140,83,50,0,25,4,45,"NA:N,SA:N",0E1|1E18|2A20|3E17|4A16|5A20|6E20|7A20|8E17|9E3|10E3|11N1|12E3
527,171778,timeout,281,100,51.96,5,7,0.4560,0,0.606964,77,107,152,81,48,1,20,4,44,"NA:N,SA:N",0E19|1A11|2A20|3E20|4A20|5A6|6E20|7A20|8E20|9E10|10E9|11N1|12E9
528,172032,timeout,254,100,30.69,4,8,0.4552,0,0.618087,79,102,131,81,42,0,17,2,40,"NA:N,SA:N",0E4|1E18|2A20|3E20|4A20|5A20|6E19|7A19|8E20|9E7|10E7|11N1|12E7
529,172311,timeout,279,100,27.27,6,6,0.4543,0,0.626041,91,92,152,79,48,0,19,2,43,"NA:N,SA:N",0A20|1A1|2A20|3E19|4A19|5A11|6E20|7A20|8E20|9E11|10E11|11N1|12E11
530,172598,timeout,287,100,18.51,6,6,0.4534,0,0.599394,71,91,150,90,47,0,32,0,41,"NA:N,SA:N",0A17|1A13|2A4|3E20|4A15|5A2|6E20|7A20|8E20|9E11|10E10|11N1|12E10
531,172877,timeout,279,100,8.28,6,6,0.4526,0,0.616355,87,82,148,85,46,0,26,0,43,"NA:N,SA:N",0A17|1A17|2A20|3E20|4A11|5A2|6E20|7A20|8E20|9E7|10E7|11N1|12E8
532,173141,timeout,264,100,76.22,6,6,0.4517,0,0.615829,109,97,150,64,50,1,6,3,50,"NA:N,SA:N",0A19|1A17|2A13|3E19|4A20|5A20|6E20|7A20|8E20|9E13|10E13|11N1|12E12
533,173418,timeout,277,100,49.11,6,6,0.4508,0,0.598417,94,80,150,77,50,0,20,2,48,"NA:N,SA:N",0A19|1A1|2A16|3E3|4A18|5A20|6E7|7A20|8E14|9E19|10E19|11N1|12E18
534,173696,timeout,278,100,19.47,5,7,0.4500,0,0.645201,79,101,150,78,50,0,21,3,48,"NA:N,SA:N",0E17|1A13|2A7|3E20|4A20|5A19|6E20|7A20|8E20|9E8|10E8|11N1|12E8
535,173982,timeout,286,100,33.74,6,6,0.4491,0,0.581542,98,66,152,84,50,0,27,1,45,"NA:N,SA:N",0A20|1A20|2A14|3E19|4A20|5A20|6E18|7A4|8E14|9E5|10E5|11N1|12E5
536,174253,timeout,271,100,23.51,6,6,0.4482,0,0.664835,89,99,146,79,46,0,18,1,41,"NA:N,SA:N",0A20|1A10|2A2|3E20|4A20|5A17|6E20|7A20|8E20|9E13|10E13|11N1|12E13
537,174529,timeout,276,100,13.56,6,6,0.4473,0,0.643000,79,110,152,74,50,0,18,0,39,"NA:N,SA:N",0A18|1A1|2A1|3E20|4A20|5A19|6E20|7A20|8E20|9E16|10E17|11N1|12E17
538,174803,timeout,274,100,10.58,6,6,0.4465,0,0.650395,85,97,147,82,45,0,22,0,43,"NA:N,SA:N",0A19|1A4|2A18|3E18|4A4|5A20|6E20|7A20|8E20|9E13|10E13|11N1|12E13
539,175057,timeout,254,100,30.49,4,8,0.4457,0,0.623559,80,86,129,79,46,0,19,2,40,"NA:N,SA:N",0E1|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E3|10E2|11N1|12E2
540,175333,timeout,276,100,15.63,6,6,0.4448,0,0.616475,94,98,150,79,47,0,20,1,43,"NA:N,SA:N",0A18|1A9|2A20|3E20|4A20|5A7|6E20|7A20|8E20|9E12|10E13|11N1|12E13
541,175612,timeout,279,100,39.44,6,6,0.4439,0,0.643179,95,98,155,75,49,0,16,2,44,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A10|5A20|6E20|7A5|8E20|9E13|10E13|11N1|12E14
542,175893,timeout,281,100,25.56,7,5,0.4430,0,0.663247,96,88,152,79,50,1,20,2,41,"NA:N,SA:N",0A18|1A3|2A7|3E19|4A9|5A20|6E20|7A20|8A19|9E20|10E14|11N1|12E15
543,176177,timeout,284,100,53.16,6,6,0.4421,0,0.683427,104,66,152,82,50,0,25,1,41,"NA:N,SA:N",0A18|1A20|2A7|3E20|4A20|5A20|6E20|7A19|8E13|9E4|10E4|11N1|12E5
544,176423,timeout,246,100,17.81,4,8,0.4413,0,0.624529,74,74,116,80,50,0,23,4,45,"NA:N,SA:N",0A17|1E18|2A20|3E10|4E19|5A17|6E7|7A20|8E10|9E2|10E4|11N1|12E4
545,176695,timeout,272,100,50.98,6,6,0.4405,0,0.626707,95,95,150,72,50,0,15,2,48,"NA:N,SA:N",0A20|1A14|2A20|3E18|4A20|5A1|6E20|7A20|8E20|9E13|10E12|11N1|12E12
546,176972,timeout,277,100,23.41,6,6,0.4396,0,0.637526,91,96,152,75,50,1,16,3,43,"NA:N,SA:N",0A18|1E18|2A16|3A15|4A20|5A2|6A20|7E20|8E20|9E13|10E12|11N1|12E13
547,177253,timeout,281,100,41.23,6,6,0.4387,0,0.653135,85,99,152,79,50,0,21,2,45,"NA:N,SA:N",0A8|1A17|2A20|3E19|4A17|5A3|6E18|7A20|8E20|9E14|10E14|11N1|12E14
548,177517,timeout,264,100,19.24,4,8,0.4379,0,0.648898,78,88,137,78,49,0,21,3,43,"NA:N,SA:N",0E1|1E20|2A20|3E19|4A18|5A20|6E20|7A20|8E19|9E3|10E3|11N1|12E3
549,177792,timeout,275,100,6.34,4,8,0.4370,0,0.649982,74,95,143,88,44,0,27,2,39,"NA:N,SA:N",0E7|1E19|2A20|3E20|4A18|5A17|6E18|7A19|8E19|9E4|10E4|11N1|12E4
550,178069,timeout,277,100,52.11,6,6,0.4361,0,0.637809,95,83,150,77,50,0,21,1,43,"NA:N,SA:N",0A17|1A15|2A4|3E19|4A20|5A20|6E20|7A19|8E20|9E8|10E8|11N1|12E8
551,178354,timeout,285,100,34.91,6,6,0.4352,0,0.600636,83,84,150,85,50,1,27,3,45,"NA:N,SA:N",0A18|1A1|2A18|3E19|4A20|5A6|6E20|7A20|8E20|9E8|10E9|11N1|12E8
552,178634,timeout,280,100,48.78,6,6,0.4343,0,0.632895,95,93,153,78,49,1,19,3,46,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A13|5A2|6E20|7A20|8E20|9E11|10E12|11N1|12E12
553,178908,timeout,274,100,71.45,5,7,0.4335,0,0.651393,95,98,150,74,50,2,15,5,47,"NA:N,SA:N",0E19|1E20|2A20|3A15|4A20|5A20|6E20|7A20|8E20|9E6|10E7|11N1|12E6
554,179188,timeout,280,100,22.94,6,6,0.4326,0,0.690988,83,86,146,88,46,1,26,2,34,"NA:N,SA:N",0A18|1E20|2A1|3A15|4E20|5A14|6A15|7A20|8E19|9E9|10E9|11N1|12E9
555,179474,timeout,286,100,58.80,6,6,0.4317,0,0.669053,82,80,150,86,50,1,27,4,47,"NA:N,SA:N",0A20|1A16|2A20|3E4|4A1|5A5|6E3|7A20|8E14|9E20|10E20|11N1|12E19
556,179737,timeout,263,100,37.95,4,8,0.4308,0,0.662810,80,107,138,83,42,1,18,3,37,"NA:N,SA:N",0E5|1E18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E8|10E8|11N1|12E8
557,180045,timeout,308,100,-6.30,7,5,0.4299,0,0.654000,57,74,152,106,50,1,48,1,45,"NA:N,SA:N",0A12|1A1|2A7|3E7|4A1|5A1|6E16|7A20|8A15|9E18|10E16|11N1|12E17
558,180309,timeout,264,100,46.73,6,6,0.4290,0,0.626920,110,98,150,64,50,0,8,1,44,"NA:N,SA:N",0A19|1A20|2A20|3E17|4A20|5A11|6E20|7A20|8E20|9E14|10E14|11N1|12E13
559,180601,timeout,292,100,51.92,5,7,0.4281,0,0.595210,78,92,155,88,49,1,29,3,43,"NA:N,SA:N",0E9|1E20|2A18|3A13|4A17|5A10|6E20|7A20|8E16|9E9|10E9|11N1|12E9
560,180885,timeout,284,100,32.51,6,6,0.4272,0,0.626032,78,86,150,84,50,0,27,2,49,"NA:N,SA:N",0A17|1A6|2A20|3E18|4A19|5A7|6E16|7A9|8E17|9E12|10E11|11N1|12E12
561,181163,timeout,278,100,62.81,8,4,0.4263,0,0.642861,87,79,152,76,50,0,17,1,48,"NA:N,SA:N",0A20|1A2|2A20|3A4|4A9|5A1|6A11|7A20|8E19|9E20|10E20|11N1|12E20
562,181458,timeout,295,100,-15.85,5,7,0.4254,0,0.616399,77,82,155,91,49,0,33,2,43,"NA:N,SA:N",0A20|1E18|2A19|3A17|4E19|5A1|6E17|7A20|8E17|9E3|10E4|11N1|12E4
563,181748,timeout,290,100,14.07,7,5,0.4245,0,0.609971,73,82,152,88,50,1,31,0,44,"NA:N,SA:N",0A18|1A1|2A4|3E16|4A18|5A1|6E20|7A20|8A11|9E18|10E14|11N1|12E14
564,182027,timeout,279,100,42.90,6,6,0.4236,0,0.626456,87,89,150,79,50,1,22,2,47,"NA:N,SA:N",0A20|1A5|2A20|3E17|4A19|5A20|6E20|7A3|8E20|9E11|10E10|11N1|12E11
565,182312,timeout,285,100,109.14,5,7,0.4227,0,0.638136,100,67,148,87,50,4,25,7,42,"NA:N,SA:N",0E1|1E18|2A20|3E9|4A20|5A20|6E20|7A20|8A20|9E15|10E2|11N1|12E2
566,182577,timeout,265,100,42.70,5,7,0.4218,0,0.621940,98,89,145,71,49,0,14,2,47,"NA:N,SA:N",0E19|1A18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E4|10E3|11N1|12E3
567,182859,timeout,282,100,62.97,5,7,0.4209,0,0.619109,86,94,153,80,49,2,21,3,48,"NA:N,SA:N",0E15|1A18|2A20|3E20|4A20|5A20|6E20|7A8|8E17|9E7|10E7|11N1|12E8
568,183132,timeout,273,100,54.60,6,6,0.4201,0,0.697701,104,84,150,73,50,1,16,2,46,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A18|5A6|6E20|7A20|8E19|9E9|10E9|11N1|12E9
569,183406,timeout,274,100,-5.97,6,6,0.4192,0,0.734315,79,114,148,87,39,0,20,0,33,"NA:N,SA:N",0A18|1A1|2A16|3E19|4A20|5A19|6E20|7A5|8E20|9E18|10E19|11N1|12E18
570,183674,timeout,268,100,37.16,5,7,0.4184,0,0.761865,98,88,145,73,50,0,17,2,47,"NA:N,SA:N",0E18|1A18|2A20|3E20|4A20|5A20|6E20|7A20|8E18|9E4|10E4|11N1|12E4
571,183984,timeout,310,100,-9.50,6,6,0.4174,0,0.780090,73,64,155,106,49,1,47,2,46,"NA:N,SA:N",0A20|1A14|2A15|3A3|4E20|5A1|6E20|7A20|8E13|9E4|10E3|11N1|12E4
572,184271,timeout,287,100,37.47,6,6,0.4165,0,0.838205,85,96,153,85,49,1,25,3,45,"NA:N,SA:N",0E19|1A11|2A2|3E20|4A18|5A20|6E20|7A20|8A14|9E20|10E8|11N1|12E9
573,184550,timeout,279,100,49.09,6,6,0.4156,0,0.923745,93,99,153,78,48,2,18,3,45,"NA:N,SA:N",0A18|1A3|2A12|3E19|4A20|5A20|6E20|7A20|8E20|9E13|10E14|11N1|12E13
574,184835,timeout,285,100,18.21,5,7,0.4147,0,1.052674,79,97,152,83,50,1,25,3,44,"NA:N,SA:N",0E15|1A16|2A3|3E20|4A20|5A20|6E20|7A20|8E20|9E7|10E8|11N1|12E7
575,185144,timeout,309,100,-9.09,5,7,0.4137,0,1.205716,76,74,153,107,49,1,49,3,46,"NA:N,SA:N",0E19|1A19|2A20|3E20|4A16|5A20|6E20|7A1|8E9|9E1|10E3|11N1|12E2
576,185460,timeout,316,100,36.26,5,7,0.4127,0,1.418147,67,64,152,114,50,3,54,5,44,"NA:N,SA:N",0E16|1A20|2A20|3E20|4A6|5A20|6E14|7A1|8E3|9E4|10E4|11N1|12E3
577,185812,timeout,352,100,98.03,9,4,0.4116,0,1.601500,37,35,150,152,50,8,87,7,45,"NA:N,SA:N",0E1|1E13|2A2|3E3|4A4|5A20|6A1|7A1|8A1|9A1|10A4|11A3|12E18
578,186127,timeout,315,100,21.08,7,5,0.4106,0,1.807188,74,44,150,115,50,2,55,4,47,"NA:N,SA:N",0E18|1A17|2A5|3E20|4A1|5A20|6A18|7A10|8A3|9E3|10E1|11N1|12E2
579,186490,timeout,363,100,69.52,6,7,0.4094,0,2.172851,38,25,150,163,50,8,98,10,41,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E14|5A18|6E2|7A1|8A1|9A1|10A1|11A16|12E5
580,186864,timeout,374,100,112.69,5,8,0.4083,0,2.410244,23,32,150,174,50,12,104,16,35,"NA:N,SA:N",0E1|1E1|2E4|3E1|4E17|5A18|6E3|7A1|8A1|9A2|10E4|11A1|12E1
581,187244,timeout,380,100,134.75,5,7,0.4071,0,2.647504,18,42,155,175,50,12,104,17,37,"NA:N,SA:N",0E1|1E1|2E5|3E4|4E20|5A14|6A1|7A1|8A1|9A1|10E6|11N1|12E5
582,187607,timeout,363,100,277.45,7,5,0.4059,0,3.168083,74,30,165,148,50,15,76,16,47,"NA:N,SA:N",0A5|1A20|2A20|3A15|4A1|5A12|6E4|7A1|8E10|9E6|10E5|11N1|12E5
583,187938,timeout,331,100,28.44,8,4,0.4049,0,3.912677,56,50,152,129,50,3,68,3,47,"NA:N,SA:N",0E17|1A5|2A20|3E20|4A4|5A20|6A1|7A4|8A1|9A1|10E7|11N1|12E6
584,188294,timeout,356,100,5.00,5,7,0.4037,0,4.055542,29,43,155,151,50,5,87,10,49,"NA:N,SA:N",0E3|1E3|2A1|3E3|4A6|5A1|6A1|7A20|8E15|9E6|10E6|11N1|12E7
585,188656,timeout,362,100,-19.03,3,9,0.4026,0,4.412759,5,51,150,162,50,5,99,11,32,"NA:N,SA:N",0E3|1E1|2E3|3E17|4E15|5A2|6E5|7A1|8A2|9E3|10E2|11N1|12E2
586,189012,timeout,356,100,84.04,7,5,0.4015,0,5.094180,41,32,152,154,50,8,87,10,45,"NA:N,SA:N",0E1|1E12|2A2|3E12|4A6|5A20|6A1|7A1|8A8|9A3|10E5|11N1|12E2
587,189405,timeout,393,100,144.57,10,3,0.4002,0,5.292980,63,50,183,161,49,12,89,11,39,"NA:N,SA:A",0A1|1A7|2E10|3A1|4E20|5A20|6A1|7E20|8A1|9A8|10A20|11A2|12A2
588,189764,timeout,359,100,41.99,7,5,0.3991,0,5.384249,37,29,152,157,50,6,94,6,46,"NA:N,SA:N",0E1|1A5|2A20|3E18|4A2|5A7|6A1|7A1|8A1|9E2|10E4|11N1|12E4
589,190157,timeout,393,100,195.94,8,4,0.3978,0,5.564269,11,9,152,191,50,14,118,15,44,"NA:N,SA:N",0A1|1A1|2E3|3A1|4A1|5A1|6A3|7A1|8A2|9E2|10E2|11N1|12E2
590,190480,timeout,323,100,34.57,7,5,0.3968,0,5.504375,58,70,150,123,50,4,63,4,44,"NA:N,SA:N",0E19|1A17|2A4|3E20|4A12|5A20|6A1|7A3|8A1|9E17|10E7|11N1|12E7
591,190813,timeout,333,100,84.01,10,3,0.3958,0,5.818203,63,41,150,133,50,7,68,6,42,"NA:N,SA:N",0E15|1A6|2A15|3E20|4A12|5A20|6A1|7A1|8A3|9A1|10A3|11A1|12E6
592,191143,timeout,330,100,-30.82,6,6,0.3947,0,5.990058,53,55,150,130,50,2,70,5,48,"NA:N,SA:N",0E16|1E3|2A19|3E20|4A10|5A20|6A1|7A2|8A1|9E12|10E2|11N1|12E2
593,191508,timeout,365,100,25.71,8,4,0.3936,0,6.125050,64,33,167,148,50,4,84,6,48,"NA:N,SA:N",0E14|1A12|2A20|3E11|4A20|5A4|6A1|7A4|8A2|9A1|10E5|11N1|12E3
594,191835,timeout,327,100,-0.45,7,5,0.3925,0,6.166074,50,47,150,127,50,2,70,1,43,"NA:N,SA:N",0E19|1A18|2A7|3E20|4A1|5A20|6A1|7A2|8A1|9E3|10E3|11N1|12E2
595,192171,timeout,336,100,-10.29,7,5,0.3915,0,6.484756,45,47,150,136,50,3,77,3,42,"NA:N,SA:N",0E11|1A4|2A17|3E20|4A1|5A20|6A1|7A1|8A1|9E10|10E3|11N1|12E3
596,192545,timeout,374,100,54.92,8,4,0.3903,0,6.126752,57,41,175,149,50,4,87,5,49,"NA:N,SA:N",0E20|1A4|2A3|3A1|4A20|5A20|6A6|7A2|8A1|9E13|10E4|11N1|12E4
597,192891,timeout,346,100,21.83,7,5,0.3892,0,6.650077,71,67,170,126,50,3,65,5,49,"NA:N,SA:N",0E20|1A18|2A20|3E20|4A10|5A20|6A1|7A1|8A1|9E16|10E5|11N1|12E6
598,193229,timeout,338,100,54.99,9,4,0.3881,0,6.278105,63,44,153,136,49,4,74,3,45,"NA:N,SA:N",0E13|1A19|2A10|3E20|4A8|5A20|6A1|7A2|8A1|9A1|10E5|11A1|12E6
599,193542,timeout,313,100,14.43,7,5,0.3871,0,6.151739,67,80,155,108,50,3,47,5,50,"NA:N,SA:N",0E19|1A17|2A4|3E20|4A20|5A20|6A1|7A4|8A1|9E20|10E10|11N1|12E11
600,193911,timeout,369,100,53.68,5,8,0.3859,0,6.341924,42,41,162,157,50,7,93,10,47,"NA:N,SA:A",0E1|1E15|2E1|3E1|4E10|5E3|6E4|7E6|8A1|9A20|10A14|11A2|12A5
601,194243,timeout,332,100,-25.71,4,8,0.3849,0,6.016103,31,65,150,132,50,2,75,4,40,"NA:N,SA:N",0E10|1A3|2A7|3E19|4E20|5A20|6E7|7A1|8E1|9E2|10E3|11N1|12E3
602,194554,timeout,311,100,92.69,7,5,0.3839,0,5.852800,77,73,155,106,50,7,41,9,47,"NA:N,SA:N",0E18|1A19|2A10|3E20|4A6|5A20|6A1|7A20|8A1|9E18|10E8|11N1|12E9
603,194945,loss,391,96,37.84,0,13,0.3827,0,5.804759,0,67,152,194,45,10,124,19,27,"NA:E,SA:E",0E1|1E1|2E3|3E1|4E10|5E3|6E2|7E3|8E5|9E7|10E18|11E3|12E10
604,195299,timeout,354,100,95.17,7,5,0.3816,0,5.809266,34,31,150,154,50,8,88,10,49,"NA:N,SA:N",0E2|1A1|2A16|3E20|4A1|5A13|6A1|7A1|8A1|9E6|10E2|11N1|12E1
605,195668,timeout,369,100,63.96,8,4,0.3804,0,5.585192,61,32,170,149,50,6,85,7,48,"NA:N,SA:N",0E13|1A14|2A20|3A1|4A2|5A20|6A2|7A1|8A1|9E11|10E4|11N1|12E4
606,196059,timeout,391,100,260.53,8,4,0.3791,0,5.588383,43,24,165,176,50,16,102,17,48,"NA:N,SA:N",0A1|1A13|2A20|3A1|4A1|5A5|6A1|7A1|8E5|9E10|10E4|11N1|12E5
607,196410,timeout,351,100,71.22,7,5,0.3780,0,4.654112,56,64,170,131,50,6,66,9,49,"NA:N,SA:N",0E16|1A9|2A2|3E20|4A20|5A20|6A1|7A3|8A1|9E15|10E6|11N1|12E7
608,196735,timeout,325,100,32.88,7,5,0.3770,0,4.537457,70,52,150,125,50,4,64,5,50,"NA:N,SA:N",0E12|1A4|2A20|3E20|4A20|5A20|6A1|7A4|8A1|9E12|10E4|11N1|12E4
609,197082,timeout,347,100,8.43,7,5,0.3759,0,4.324785,48,50,152,145,50,5,82,6,45,"NA:N,SA:N",0E19|1A3|2A8|3E20|4A2|5A20|6A1|7A13|8A1|9E5|10E3|11N1|12E3
